#ID,MAC,SSID,Frequency,Signal,Alt,Lon,Lat,Time
458,82:4c:a5:1a:65:2b,,-1,-87.0,32.16655618,34.80938792,28.0,2017-10-27 16:43:04
459,1c:b9:c4:95:43:e7,,36,-90.0,32.10199115789806,35.20958210879809,691.3292746776631,2017-12-03 08:41:50
460,e8:cc:18:7d:59:80,,-1,-85.0,32.16495413,34.8114296,38.0,2017-10-27 16:41:33
461,70:62:b8:31:1d:80,,-1,-89.0,32.16813375265399,34.80388050878935,33.522219479076654,2017-10-27 16:25:19
462,30:91:8f:51:3b:fe,,-1,-86.0,32.163224564894435,34.80627763464566,25.774191490718888,2017-10-27 16:38:43
463,02:8d:db:6e:71:26,,-1,-93.0,32.16769143,34.80988609,30.0,2017-10-27 16:32:24
464,d0:84:b0:ff:1b:55,,-1,-88.0,32.17047561,34.806839839999995,46.0,2017-10-27 16:26:00
465,c4:6e:1f:ab:77:3e,,-1,-83.0,32.16174687852922,34.80917363899104,21.5658659017569,2017-10-27 16:39:48
466,1c:b9:c4:94:2b:c7,,-1,-80.0,32.10503628921239,35.21097419861293,704.1768446000658,2017-12-03 08:49:40
467,8c:0c:90:6f:36:58,,1,-74.0,32.104712396354195,35.20993879680203,715.465485550839,2017-12-03 08:45:13
468,84:18:3a:1d:3b:b8,,-1,-77.0,32.170626670565056,34.80072823429726,33.07750440036593,2017-10-27 16:23:07
469,00:27:19:13:fc:a4,KCG_20,11,-85.0,32.10568235864961,35.21203052613128,690.7472214084391,2017-12-03 08:39:25
470,d8:38:fc:26:fd:18,,-1,-83.0,32.16873017332504,34.80032796378312,29.174800682059075,2017-10-27 16:21:02
471,d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,6,-73.0,32.104656482467725,35.209833068555824,695.9303904728832,2017-12-03 08:45:15
472,f8:d1:11:35:00:4a,,-1,-91.0,32.16821204,34.80379573,40.0,2017-10-27 16:19:53
473,14:ae:db:57:4e:4d,,-1,-81.0,32.17211990160891,34.801398374714815,34.99342701254979,2017-10-27 16:22:44
474,3c:52:82:ef:d4:56,DIRECT-55-HP DeskJet 3630 series,6,-73.0,32.10214401630877,35.20911324387918,688.5613338875419,2017-12-03 08:41:44
475,e0:10:7f:09:1e:fc,,-1,-90.0,32.162786327992215,34.8099885887431,32.58303600389232,2017-10-27 16:41:19
476,3c:52:82:ef:d4:52,DIRECT-51-HP DeskJet 3630 series,6,-72.0,32.103651945990784,35.20995880580645,701.3456221198157,2017-12-03 08:51:24
477,fc:b4:e6:1e:0a:78,,-1,-90.0,32.16781071,34.80992088,28.0,2017-10-27 16:44:27
478,20:0c:c8:10:c8:11,,-1,-80.0,32.16733988157003,34.807273739310254,33.243590257158836,2017-10-27 16:36:23
479,c8:bc:c8:b7:c2:e1,,-1,-89.0,32.16413733,34.80680696,20.0,2017-10-27 16:37:59
480,70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,11,-84.0,32.10474846,35.21005988,686.9999999999999,2017-12-03 08:45:10
481,30:b5:c2:bd:55:32,,-1,-88.0,32.16733596009836,34.80917528507625,30.994697600561757,2017-10-27 16:17:54
482,f0:3e:90:0f:56:d8,,-1,-93.0,32.17256372,34.80146516,38.0,2017-10-27 16:22:13
483,04:a1:51:11:0e:ee,,-1,-90.0,32.16278717750001,34.806846639999996,20.249999999999996,2017-10-27 16:39:29
484,a0:ab:1b:62:76:ac,,-1,-83.0,32.16798908442683,34.80371258054698,33.700317143569826,2017-10-27 16:25:10
485,18:d6:c7:e1:b7:cc,,-1,-86.0,32.16461847248727,34.811223769921114,36.80211202938475,2017-10-27 16:41:28
486,1c:b9:c4:14:30:3c,Ariel_University,44,-80.0,32.10301034971522,35.20967514829779,702.8302246693776,2017-12-03 08:55:14
487,00:12:2a:31:b9:dc,,-1,-80.0,32.172474054891104,34.801509934981944,33.84033743326241,2017-10-27 16:22:00
488,28:92:4a:bc:a2:c1,,-1,-79.0,32.16794779666667,34.80139843,29.333333333333332,2017-10-27 16:24:04
489,c0:4a:00:bb:41:2c,,-1,-82.0,32.166109095,34.81058796,33.5,2017-10-27 16:42:57
490,02:8d:db:6e:71:6d,,-1,-81.0,32.16719783697806,34.808879195784456,35.62026990941584,2017-10-27 16:18:47
491,40:65:a3:29:99:51,,-1,-87.0,32.172752105,34.81133786,29.0,2017-10-27 16:27:01
492,b4:ee:b4:a9:15:f7,,-1,-88.0,32.17222002307173,34.81179390513039,25.4006240582806,2017-10-27 16:27:27
493,00:78:9e:fa:c7:d5,,-1,-90.0,32.1730984740949,34.81007364790701,38.14714810672631,2017-10-27 16:26:37
494,bc:67:1c:41:3a:03,,-1,-80.0,32.17094422411985,34.80088748920546,33.58313186654202,2017-10-27 16:22:58
495,e8:1d:a8:05:15:78,,-1,-84.0,32.17135081044003,34.801020688367636,32.9694819020582,2017-10-27 16:23:01
496,f8:e7:1e:33:87:3c,Police_Shomron ,36,-86.0,32.10578181130055,35.21207187967583,690.5323471428376,2017-12-03 08:39:28
497,70:62:b8:33:d8:17,,-1,-91.0,32.17276011,34.80783579,39.0,2017-10-27 16:26:19
498,00:0c:e6:02:d1:6e,,-1,-79.0,32.162359785255745,34.80782484495718,22.253085943527232,2017-10-27 16:39:23
499,48:ee:0c:3e:cb:98,,-1,-88.0,32.16807553316931,34.804550185620066,36.57854418308806,2017-10-27 16:25:10
500,14:ae:db:38:fa:6d,,-1,-92.0,32.16379535,34.81072468,33.0,2017-10-27 16:41:18
501,10:0d:7f:86:a4:42,,-1,-85.0,32.16998397579541,34.806656705084485,43.59911942110075,2017-10-27 16:25:43
502,34:0b:01:19:21:42,afikim-wifi,7,-91.0,32.10253330333697,35.20726399020641,699.287760530489,2017-12-03 08:37:10
503,c0:ac:54:f6:28:a3,,-1,-88.0,32.17256372,34.80146516,38.0,2017-10-27 16:22:13
504,10:5a:f7:0a:2b:c2,,-1,-88.0,32.162855775,34.810159855,30.0,2017-10-27 16:41:13
505,04:a1:51:d0:22:a5,,-1,-81.0,32.16846940098796,34.80084573554766,32.0,2017-10-27 16:20:51
506,04:a1:51:d0:22:a6,,-1,-86.0,32.16846448,34.80091936,32.0,2017-10-27 16:20:49
507,9c:97:26:7d:d5:22,,-1,-84.0,32.162144485,34.808329044999994,17.5,2017-10-27 16:39:44
508,10:5a:f7:0a:2b:c1,,-1,-82.0,32.16259080635332,34.80999573727175,27.880965244012245,2017-10-27 16:40:57
509,74:da:38:a1:8b:db,,-1,-74.0,32.17264632965871,34.807793058156896,40.3285887585928,2017-10-27 16:26:16
510,c8:d7:19:da:03:16,,-1,-93.0,32.168348525,34.810321055,19.5,2017-10-27 16:28:03
511,1c:b9:c4:14:36:f8,,-1,-78.0,32.10420313431022,35.21120793812165,696.8741846255065,2017-12-03 08:47:12
512,f4:f2:6d:ca:5d:06,,-1,-93.0,32.16771044,34.80621624,37.0,2017-10-27 16:36:29
513,a0:63:91:78:40:f2,,-1,-93.0,32.16922649,34.806432345,31.0,2017-10-27 16:25:49
514,00:24:2b:cf:13:21,,-1,-90.0,32.1696823112642,34.810902131159146,25.865370683409807,2017-10-27 16:27:51
515,14:cc:20:8e:97:09,,-1,-88.0,32.16301273,34.81024857,31.000000000000004,2017-10-27 16:41:09
516,c0:bd:d1:d5:8c:55,,-1,-80.0,32.10312597,35.20921578,696.5,2017-12-03 08:58:43
517,1c:b9:c4:4f:15:d8,,-1,-87.0,32.162017325,34.80859318,17.5,2017-10-27 16:39:48
518,70:5a:0f:f6:54:ad,,-1,-89.0,32.171846744464766,34.81193466552275,26.594969103052243,2017-10-27 16:27:24
519,1c:b9:c4:95:ec:37,,36,-79.0,32.10293966618191,35.20968415866212,701.5446021379839,2017-12-03 09:03:53
520,cc:b2:55:e6:08:64,,-1,-93.0,32.16745405,34.8067466,38.0,2017-10-27 16:36:55
521,94:57:a5:4a:f4:89,,-1,-88.0,32.168007539165565,34.80535514092839,38.069693290996376,2017-10-27 16:19:51
522,1c:b9:c4:16:ee:9c,,-1,-85.0,32.102620718714974,35.20989329049881,695.1932571965013,2017-12-03 09:08:45
523,14:cc:20:93:1f:50,,-1,-80.0,32.17127993196591,34.801003483161864,36.70230669074518,2017-10-27 16:22:54
524,cc:b2:55:e6:08:67,,-1,-95.0,32.16745405,34.8067466,38.0,2017-10-27 16:36:55
525,24:79:2a:ac:5b:d7,,36,-82.0,32.10445552636678,35.20946875712274,720.0336595984884,2017-12-03 08:45:24
526,1c:b9:c4:14:30:08,Ariel_University,1,-81.0,32.10494260563677,35.21048672755116,688.3214156792119,2017-12-03 08:40:43
527,7c:b7:33:c0:96:6c,,-1,-82.0,32.17262741,34.81166081,26.0,2017-10-27 16:26:58
528,74:29:af:74:f9:97,,-1,-84.0,32.165690304528376,34.811269599493194,35.888753062431746,2017-10-27 16:41:58
529,00:78:9e:fa:b1:de,,-1,-79.0,32.17236399502315,34.80767586171166,42.861831614641,2017-10-27 16:26:22
530,9c:1c:12:ab:f1:b0,,-1,-89.0,32.16665222,34.8092036,31.000000000000004,2017-10-27 16:43:07
531,58:70:c6:fb:68:7a,YICarCam_fb687a,5,-88.0,32.104362677361316,35.20927746779735,692.9954485022049,2017-12-03 08:41:04
532,c4:3d:c7:5a:79:1c,,-1,-87.0,32.16838967636058,34.81218479206982,37.97717124691695,2017-10-27 16:16:45
533,9c:1c:12:ab:f1:b2,,-1,-92.0,32.166255815,34.810204320000004,32.0,2017-10-27 16:43:02
534,9c:1c:12:ab:f1:b1,,-1,-88.0,32.16665222,34.8092036,31.000000000000004,2017-10-27 16:43:07
535,c0:ac:54:f8:0f:1f,,-1,-84.0,32.1708221193782,34.80082954178232,35.0,2017-10-27 16:21:32
536,cc:b2:55:e5:ce:f3,,-1,-93.0,32.167616982375094,34.80662290618608,41.286480770321894,2017-10-27 16:19:14
537,80:1f:02:81:07:ec,,-1,-84.0,32.164809905,34.811298845,35.5,2017-10-27 16:41:40
538,0a:8d:db:65:89:a9,,-1,-93.0,32.166789912866,34.80882896576375,27.028621718833705,2017-10-27 16:43:52
539,1c:b9:c4:16:ee:98,Ariel_University,6,-73.0,32.1026156453904,35.209956918152756,696.0059454515217,2017-12-03 08:51:08
540,98:de:d0:8d:39:98,,-1,-87.0,32.172427414999994,34.80769759,52.0,2017-10-27 16:26:21
541,ec:8c:a2:08:f1:98,,-1,-86.0,32.16318896222377,34.810350523662365,33.574075474390646,2017-10-27 16:41:27
542,18:d6:c7:fb:1c:0e,,-1,-77.0,32.168356332230516,34.810360249523676,29.49588903438522,2017-10-27 16:16:07
543,00:1a:dd:f4:ef:04,PEPWAVE_9481,1,-76.0,32.10591467275002,35.210311538860985,688.6025360510943,2017-12-03 08:39:01
544,c8:d7:19:0e:ff:95,,-1,-93.0,32.167363362744226,34.80734073958722,37.18280344877127,2017-10-27 16:36:29
545,b4:ee:b4:ac:f4:a3,,-1,-78.0,32.17165984087579,34.801194905506605,33.11070648865956,2017-10-27 16:21:32
546,14:ae:db:ca:c2:22,,-1,-85.0,32.16297309657422,34.80658072243067,21.94290375203915,2017-10-27 16:39:11
547,00:f6:63:3a:f4:81,,-1,-82.0,32.16680845524265,34.80793201413494,26.754633421507478,2017-10-27 16:19:20
548,00:f6:63:3a:f4:82,,-1,-80.0,32.16699737012719,34.80823510812803,29.667844602723633,2017-10-27 16:43:49
549,00:f6:63:3a:f4:80,,-1,-84.0,32.16711407058177,34.80851200320836,26.29188693652842,2017-10-27 16:44:04
550,94:f6:65:1b:b2:28,,-1,-78.0,32.1665739076079,34.80742444537806,25.81711957761004,2017-10-27 16:38:28
551,06:8d:cb:6e:71:bf,,-1,-89.0,32.16689631014436,34.80888987334706,42.95830812528492,2017-10-27 16:18:50
552,06:8d:cb:6e:71:be,,-1,-82.0,32.16769734,34.80987698,37.0,2017-10-27 16:17:13
553,56:d9:e7:03:ff:09,,-1,-87.0,32.168332045,34.802141184999996,33.0,2017-10-27 16:20:42
554,d0:d4:12:5c:4d:4a,,-1,-82.0,32.16859908732058,34.80051284022916,31.94509856673154,2017-10-27 16:23:55
555,1c:b9:c4:14:62:4c,Ariel_University,36,-74.0,32.104571028881885,35.209608501213296,692.8918490649098,2017-12-03 08:40:58
556,00:0c:e6:02:44:33,,-1,-75.0,32.16173875664971,34.80912745164086,43.555554906579225,2017-10-27 16:40:34
557,f8:ab:05:47:3f:d0,,-1,-87.0,32.16818035885044,34.81026982775982,44.16976605560773,2017-10-27 16:27:58
558,46:d9:e7:d7:c6:14,,-1,-82.0,32.162051773859034,34.809472869087045,22.775510656620416,2017-10-27 16:41:06
559,84:3d:c6:d5:4e:c7,,-1,-86.0,32.165838883909196,34.811030208310214,37.8703656998739,2017-10-27 16:42:54
560,54:64:d9:66:29:ef,,-1,-92.0,32.17156706,34.811808479999996,17.499999999999996,2017-10-27 16:27:30
561,84:3d:c6:e7:a1:07,,-1,-89.0,32.166255815,34.810204320000004,32.0,2017-10-27 16:43:02
562,b0:48:7a:a1:80:8c,Knoch,4,-86.0,32.10251814263996,35.20734901460898,698.9056862429084,2017-12-03 08:37:15
563,80:1f:02:66:4d:28,,-1,-89.0,32.173163890000005,34.80984042000001,41.5,2017-10-27 16:26:45
564,1c:b9:c4:95:44:87,,36,-86.0,32.10460568143737,35.211354425914024,702.9844631874668,2017-12-03 08:40:40
565,1c:b9:c4:15:3d:58,Ariel_University,11,-69.0,32.10201226083297,35.20956766434111,695.6092844540284,2017-12-03 08:46:16
566,1c:b9:c4:14:30:0c,Ariel_University,36,-85.0,32.10506214894987,35.21071549460978,692.6868607099875,2017-12-03 08:40:43
567,14:ae:db:32:d5:c2,,-1,-77.0,32.16665222,34.8092036,31.0,2017-10-27 16:43:07
568,1c:b9:c4:95:1e:67,,36,-89.0,32.10263051540787,35.210029707568914,712.9572535195945,2017-12-03 08:46:31
569,d8:38:fc:27:22:58,,-1,-86.0,32.169112945,34.800315985,31.000000000000004,2017-10-27 16:21:16
570,14:ae:db:32:d5:c5,,-1,-86.0,32.16665222,34.8092036,31.0,2017-10-27 16:43:07
571,c0:ac:54:f8:b3:93,,-1,-88.0,32.1681514973643,34.804160375344615,37.46629638980056,2017-10-27 16:19:50
572,d8:38:fc:1c:e6:58,,-1,-81.0,32.17098314849683,34.800870299749704,32.61069313045676,2017-10-27 16:21:45
573,a0:4f:d4:3c:27:c1,,-1,-92.0,32.17316103333333,34.80985294,41.0,2017-10-27 16:26:50
574,ec:8c:a2:88:78:37,,40,-90.0,32.103323385092075,35.207786627479706,690.7687922307227,2017-12-03 08:37:58
575,5c:d9:98:c6:50:2f,,-1,-90.0,32.1731925625,34.80958231249999,38.75,2017-10-27 16:26:48
576,84:3d:c6:d5:4e:c1,,-1,-86.0,32.1658450543366,34.81101788498193,37.749870934434696,2017-10-27 16:42:54
577,84:3d:c6:d5:4e:c4,,-1,-84.0,32.16583361,34.8110381328115,37.39936102236422,2017-10-27 16:42:54
578,00:1d:7e:55:ad:b9,,-1,-93.0,32.17098022390234,34.80089924096469,28.489362905963564,2017-10-27 16:21:30
579,84:3d:c6:d5:4e:c3,,-1,-83.0,32.16583024258867,34.8110448293553,37.458800263678306,2017-10-27 16:42:54
580,14:ae:db:3a:64:05,tanya,1,-86.0,32.102528187003614,35.20734570155965,700.1622738859833,2017-12-03 08:37:13
581,84:3d:c6:d5:4e:c6,,-1,-84.0,32.16557026,34.81155966,42.0,2017-10-27 16:42:04
582,1c:b9:c4:15:3d:5c,Ariel_University,36,-82.0,32.10199418952979,35.209564135623026,690.3147309036447,2017-12-03 08:41:50
583,00:1a:dd:f5:06:a4,,13,-83.0,32.10593532045871,35.21038076777715,688.6045855255679,2017-12-03 08:39:04
584,00:1a:dd:f5:06:a5,Afikim_Wifi,13,-84.0,32.10593532045871,35.21038076777715,688.6045855255679,2017-12-03 08:39:04
585,82:15:54:a9:32:e6,,-1,-82.0,32.16781071,34.80992088,28.000000000000004,2017-10-27 16:44:27
586,44:33:4c:1c:0f:59,,-1,-89.0,32.16692966,34.80836155,15.0,2017-10-27 16:37:13
587,00:0e:f4:c1:50:14,vladimir,11,-92.0,32.10263460161589,35.20757686137406,692.0341048029708,2017-12-03 08:37:36
588,82:2a:a8:b5:ab:cd,,-1,-85.0,32.16325281,34.80629334,22.0,2017-10-27 16:38:14
589,74:ea:3a:ad:d1:50,,-1,-71.0,32.10456649805715,35.20962903895835,691.9391558615781,2017-12-03 08:50:04
590,1c:b9:c4:15:3d:68,,-1,-78.0,32.1028394496298,35.20993763299478,697.7593735168485,2017-12-03 08:46:48
591,d0:d4:12:5c:c3:6a,,-1,-83.0,32.168450699999994,34.80104631,33.666666666666664,2017-10-27 16:20:52
592,e0:10:7f:09:1e:f8,,-1,-87.0,32.1617472,34.80915505,28.0,2017-10-27 16:40:19
593,1c:b9:c4:14:30:38,Ariel_University,1,-65.0,32.10286894171433,35.20972489518504,701.9999999999999,2017-12-03 09:03:58
594,c4:04:15:1a:50:b4,,-1,-84.0,32.172620270475065,34.801585629714964,33.603325415676956,2017-10-27 16:22:06
595,08:5b:0e:e7:ee:99,,-1,-83.0,32.16192277,34.80882081,26.999999999999996,2017-10-27 16:39:43
596,ec:8c:a2:08:90:cc,Ariel_University,36,-87.0,32.10342051137385,35.20780552775216,690.6874448611455,2017-12-03 08:38:04
597,98:e7:f4:42:4e:d9,,-1,-88.0,32.17015135,34.80053822,30.0,2017-10-27 16:21:26
598,cc:16:7e:97:1d:91,,-1,-93.0,32.167671222901205,34.80992484668563,39.29407685136998,2017-10-27 16:17:01
599,00:02:6f:8e:64:67,,-1,-87.0,32.10365800854043,35.20906461575219,712.1811992400538,2017-12-03 09:01:13
600,cc:16:7e:97:1d:90,,-1,-93.0,32.166624824002774,34.808834016422715,27.845087831004903,2017-10-27 16:17:39
601,24:79:2a:2c:5b:d8,Ariel_University,1,-79.0,32.10453153260896,35.20962799605686,689.9574673309983,2017-12-03 08:41:01
602,ec:8c:a2:26:b0:e8,,-1,-81.0,32.10359047133152,35.20882734732443,690.3153500991339,2017-12-03 08:46:00
603,7c:03:4c:fe:ba:1b,,-1,-84.0,32.16816418508308,34.80343325615077,34.982461538461536,2017-10-27 16:25:10
604,00:1a:dd:e3:06:e4,afikim-wifi,1,-53.0,32.10252886939193,35.20733480335011,700.0456361187555,2017-12-03 08:37:10
605,ac:f1:df:a0:70:e9,,-1,-76.0,32.17155054978918,34.80732024159266,40.32383799583136,2017-10-27 16:26:13
606,1c:b9:c4:16:f4:2c,,-1,-87.0,32.10284435738684,35.2090175091848,708.7308021218032,2017-12-03 08:41:50
607,5a:2b:8c:9d:20:f4,,-1,-84.0,32.17306639627528,34.81021821487775,37.916088137639605,2017-10-27 16:26:52
608,1c:b9:c4:16:f4:28,,-1,-75.0,32.10223635003716,35.209015442775495,689.2013070220399,2017-12-03 08:50:49
609,f4:6b:ef:e2:2c:1f,,-1,-88.0,32.16725010479591,34.80747883708211,30.033520618775004,2017-10-27 16:37:07
610,48:ee:0c:3f:38:55,,-1,-89.0,32.16799657626408,34.808814894144284,24.26263903084223,2017-10-27 16:44:07
611,ec:8c:a2:08:90:c8,Ariel_University,11,-78.0,32.103661106112476,35.20782315485017,690.5126662827385,2017-12-03 08:38:07
612,e8:1d:a8:04:fe:98,,-1,-84.0,32.17109214,34.80094499,27.999999999999996,2017-10-27 16:21:38
613,10:be:f5:43:ab:ae,,-1,-91.0,32.17246041,34.80146374,38.0,2017-10-27 16:22:15
614,c4:12:f5:ff:b6:4e,,-1,-83.0,32.173188635,34.80850027499999,50.5,2017-10-27 16:26:35
615,84:3d:c6:d5:4e:cb,,-1,-82.0,32.16583308251075,34.81103918179378,37.408671901672925,2017-10-27 16:42:54
616,1a:5b:0e:e8:56:cd,,-1,-86.0,32.162496605,34.80993314,27.0,2017-10-27 16:41:09
617,00:12:2a:f2:17:18,,-1,-79.0,32.17313732424201,34.80991630093157,40.037031322326804,2017-10-27 16:26:43
618,30:b5:c2:da:24:b4,,-1,-88.0,32.1704695,34.80067669,29.0,2017-10-27 16:21:30
619,08:6a:0a:22:a3:39,,-1,-92.0,32.17183759,34.80126227,30.0,2017-10-27 16:21:51
620,ec:8e:b5:05:97:a5,,-1,-80.0,32.17235343348909,34.80767175781931,45.96884735202492,2017-10-27 16:26:21
621,08:97:58:33:b1:52,,-1,-79.0,32.16173776053702,34.80920317748342,17.853535105389874,2017-10-27 16:40:02
622,3c:1e:04:07:f1:6a,,-1,-92.0,32.17293114,34.81078794,33.0,2017-10-27 16:26:49
623,08:97:58:33:b7:cc,,-1,-75.0,32.16726768243078,34.80739493405195,27.93117644634398,2017-10-27 16:37:19
624,a2:6c:ac:7f:23:cf,,-1,-84.0,32.16225428,34.80806089666667,22.33333333333333,2017-10-27 16:39:46
625,e4:f4:c6:f9:02:60,,-1,-79.0,32.16782073,34.80240578,26.0,2017-10-27 16:24:04
626,aa:6b:ad:04:c6:a8,,-1,-72.0,32.16775515701163,34.80995230153327,29.2508016361491,2017-10-27 16:16:31
627,9c:d3:6d:c2:64:81,,-1,-91.0,32.17197315,34.80129989,38.0,2017-10-27 16:22:21
628,c0:ac:54:f7:fb:ba,,-1,-92.0,32.17250319,34.8077393,42.0,2017-10-27 16:26:16
629,c0:d9:62:f5:17:d9,,-1,-79.0,32.168431460186184,34.80121438469598,33.08796457708668,2017-10-27 16:20:52
630,ec:8c:a2:08:f1:9c,,-1,-90.0,32.163531156666664,34.81055410333333,36.333333333333336,2017-10-27 16:41:28
631,74:da:38:b6:ed:8c,,-1,-73.0,32.16173578908051,34.80919976533555,18.73394377885128,2017-10-27 16:39:53
632,1c:b9:c4:16:e8:f8,Ariel_University,11,-68.0,32.10421809004762,35.21130883946594,692.2392879321052,2017-12-03 08:47:12
633,60:e3:27:9e:8a:ea,,-1,-94.0,32.170606735,34.80070004,35.0,2017-10-27 16:23:07
634,74:da:38:b6:ed:8d,,-1,-74.0,32.161745700330016,34.809178395730946,22.713436825988786,2017-10-27 16:39:53
635,f8:e9:03:14:72:44,,-1,-90.0,32.16692966,34.80836155,15.0,2017-10-27 16:37:13
636,00:27:22:f3:e2:f3,,6,-81.0,32.106018636020686,35.210943267337896,688.7880082202043,2017-12-03 08:38:55
637,e8:1d:a8:05:03:08,,-1,-82.0,32.17091504177358,34.800861325375905,31.072278664731495,2017-10-27 16:21:45
638,74:da:38:b6:ed:91,,-1,-88.0,32.1617619,34.80915959,27.0,2017-10-27 16:39:53
639,c8:60:00:b1:d4:50,,-1,-83.0,32.16827957277337,34.81035551812796,34.73247047835079,2017-10-27 16:16:07
640,0c:f4:d5:1b:38:e8,,-1,-80.0,32.168949969961,34.80027212384556,30.063962558502336,2017-10-27 16:23:34
641,cc:16:7e:97:1d:9f,,-1,-95.0,32.16322579365262,34.80626429251393,44.74403738210301,2017-10-27 16:38:28
642,1c:b9:c4:14:62:48,,-1,-69.0,32.10464706797181,35.20977767995063,712.2121801245214,2017-12-03 08:45:16
643,1c:b9:c4:95:44:57,,44,-75.0,32.105000396160605,35.21047574002326,717.6492596037514,2017-12-03 08:40:46
644,1c:b9:c4:16:e8:fc,,-1,-80.0,32.10420228096413,35.211209781319816,696.7638526918497,2017-12-03 08:47:12
645,24:79:2a:2c:5b:dc,,-1,-78.0,32.104326238066626,35.209588505523826,696.1518407800471,2017-12-03 09:06:35
646,62:b0:ce:2f:4b:3c,,-1,-88.0,32.16549755,34.81160693,38.0,2017-10-27 16:42:16
647,30:b5:c2:bd:51:9e,,-1,-94.0,32.16742305,34.80797478,27.0,2017-10-27 16:43:58
648,c8:d3:ff:7c:08:21,,-1,-86.0,32.16408098,34.81091101,35.0,2017-10-27 16:41:22
649,00:12:2a:f2:17:1c,,-1,-87.0,32.173161033333336,34.80985294,41.0,2017-10-27 16:26:50
650,c0:ac:54:f7:3f:be,,-1,-77.0,32.168714158604075,34.80033060644117,33.2950098589413,2017-10-27 16:21:03
651,82:15:54:a8:8d:ef,,-1,-87.0,32.164390575720596,34.80699567615857,23.51988571799617,2017-10-27 16:37:59
652,34:db:fd:0a:66:b0,,-1,-88.0,32.16364117,34.80647913,24.0,2017-10-27 16:38:04
653,e6:46:da:e4:84:c0,Aviramf phone,6,-87.0,32.10473074431384,35.20808401590763,689.6319853475801,2017-12-03 08:38:28
654,00:1d:aa:7c:76:80,,-1,-84.0,32.162855775000004,34.810159855,30.000000000000004,2017-10-27 16:41:13
655,08:5b:0e:5f:b0:78,,-1,-88.0,32.16504858821975,34.80747022206529,22.754153374487306,2017-10-27 16:37:56
656,00:1e:2a:cf:f2:10,,-1,-86.0,32.16274426008802,34.810005118184364,24.525333514281144,2017-10-27 16:41:06
657,a4:2b:8c:98:db:d2,,-1,-76.0,32.16838343578407,34.80172245531101,34.484690542846785,2017-10-27 16:20:31
658,1c:b9:c4:95:41:77,,44,-77.0,32.10417745379749,35.21094494543759,707.5455467366806,2017-12-03 08:42:35
659,30:b5:c2:fe:aa:56,,-1,-85.0,32.168480934197845,34.81126180905616,37.051240371021485,2017-10-27 16:16:22
660,00:f6:63:15:58:82,,-1,-93.0,32.16785362682756,34.81000658632643,23.290239382433466,2017-10-27 16:35:24
661,8e:15:54:a9:32:e6,,-1,-83.0,32.16784284673034,34.80999226453591,27.01937187092623,2017-10-27 16:28:01
662,70:3a:cb:6a:ca:ae,,-1,-84.0,32.166117655,34.810522399999996,29.000000000000004,2017-10-27 16:42:58
663,74:da:38:b9:a7:bc,,-1,-90.0,32.16737112,34.80947136,37.0,2017-10-27 16:35:43
664,30:b5:c2:6d:c9:e0,,-1,-93.0,32.16679377,34.8086177,16.0,2017-10-27 16:37:22
665,1c:b9:c4:96:06:e7,,-1,-89.0,32.10610951355028,35.21133323363761,688.9022549785147,2017-12-03 08:39:22
666,00:f6:63:15:58:80,,-1,-88.0,32.16814275563682,34.810117776362425,28.033410906512962,2017-10-27 16:27:54
667,00:f6:63:15:58:81,,-1,-93.0,32.168094610000004,34.810166145000004,18.000000000000004,2017-10-27 16:28:09
668,3c:1e:04:04:4f:91,,-1,-85.0,32.168354310000005,34.802065815,35.5,2017-10-27 16:20:43
669,f8:0b:cb:51:74:e8,,-1,-82.0,32.17082100198512,34.80083918116009,32.46127567972297,2017-10-27 16:21:46
670,3c:1e:04:07:2a:fe,,-1,-84.0,32.170776455,34.811417829999996,17.5,2017-10-27 16:27:39
671,6c:2e:85:fe:d2:d3,,-1,-89.0,32.17065833,34.80072522,35.5,2017-10-27 16:23:05
672,ec:8c:a2:08:7a:1c,Ariel_University,44,-71.0,32.103308787059085,35.20778229778484,690.7786787922413,2017-12-03 08:37:55
673,56:d9:e7:d7:c6:14,,-1,-76.0,32.161752862944,34.8091792294592,18.39328,2017-10-27 16:39:53
674,e8:1d:a8:05:0c:98,,-1,-80.0,32.1706325325,34.80071263,35.25,2017-10-27 16:23:07
675,1c:b9:c4:16:28:fc,,-1,-78.0,32.10236182937766,35.208894037721684,707.4075328804572,2017-12-03 08:41:37
676,1c:b9:c4:16:2d:ec,Ariel_University,36,-85.0,32.10493191549645,35.21025667401684,692.7030958914264,2017-12-03 08:40:49
677,f8:1a:67:c2:2f:8c,,-1,-83.0,32.167915835,34.80166652,30.0,2017-10-27 16:24:02
678,1c:b9:c4:95:1b:87,,58,-89.0,32.10204840896787,35.209305441513706,690.6637923310732,2017-12-03 08:41:47
679,7c:b7:33:2b:c4:52,,-1,-89.0,32.168348525,34.810321054999996,19.5,2017-10-27 16:28:03
680,f8:e9:03:13:84:93,,-1,-84.0,32.17092822,34.800826465,36.99999999999999,2017-10-27 16:23:01
681,ec:8c:a2:09:86:d8,Ariel_University,6,-92.0,32.103323385092075,35.20778662747971,690.7687922307227,2017-12-03 08:37:58
682,8c:59:c3:a2:9d:69,,-1,-84.0,32.1670916237828,34.808015110388595,28.962041797422717,2017-10-27 16:43:49
