#ID,MAC,SSID,Frequency,Signal,Alt,Lon,Lat,Time
616,a0:4f:d4:3a:a0:e1,Cellcom-WiFi_0123,11,-89.0,700.1622738859833,35.20734570155965,32.102528187003614,2017-12-03 08:37:13
617,00:27:22:f3:e2:f3,,6,-81.0,688.6726017808373,35.21048312851315,32.10588312874967,2017-12-03 08:38:55
618,1c:b9:c4:15:ed:bc,IT-MNG,48,-85.0,702.0,35.20978696,32.1034255,2017-12-03 09:07:13
619,a0:8c:fd:0a:24:56,DIRECT-13-HP DeskJet 3630 series,6,-76.0,708.8841350528239,35.2095115771483,32.10382202974746,2017-12-03 08:50:12
620,24:79:2a:2c:3d:68,Ariel_University,6,-85.0,703.3235248272331,35.20879511086851,32.10331551370329,2017-12-03 08:45:42
621,1c:b9:c4:16:05:38,Ariel_University,11,-71.0,695.3835432886273,35.20984440786545,32.1046567607803,2017-12-03 08:45:15
622,1c:b9:c4:14:62:48,Ariel_University,11,-69.0,703.9290355519896,35.20976743617015,32.104620154852824,2017-12-03 08:45:16
623,1c:b9:c4:96:2b:e7,,36,-89.0,710.7756189683926,35.21121884301277,32.10500618141325,2017-12-03 08:49:18
624,1c:b9:c4:95:44:57,,44,-75.0,710.7476613871768,35.21047477768118,32.10500097336687,2017-12-03 08:40:46
625,1c:b9:c4:16:e8:fc,Ariel_University,36,-80.0,695.5248198380144,35.211230480522715,32.10419269784706,2017-12-03 08:47:12
626,8c:0c:90:ae:16:83,,11,-79.0,705.8602588498968,35.208906579728776,32.103887313442534,2017-12-03 08:41:19
627,1c:b9:c4:15:34:bc,Ariel_University,36,-90.0,722.9373547253995,35.21028241262848,32.1049280958924,2017-12-03 08:45:06
628,24:79:2a:2c:5b:dc,Ariel_University,36,-78.0,699.7168358687808,35.20976258990924,32.10417181276705,2017-12-03 09:06:35
629,1c:b9:c4:96:06:b7,,48,-71.0,709.7385161524577,35.210188123154516,32.10384150408789,2017-12-03 09:06:35
630,ec:8c:a2:09:03:3c,Ariel_University,44,-77.0,691.9064470832453,35.207698037468575,32.10310231558724,2017-12-03 08:38:13
631,00:1a:dd:f4:fc:64,,1,-87.0,689.2763252871639,35.21194838735254,32.106211489963755,2017-12-03 08:39:19
632,00:1a:dd:f5:e2:e4,,8,-88.0,713.4887091971899,35.21011100590366,32.10477722754644,2017-12-03 08:45:18
633,1c:b9:c4:14:2c:38,Ariel_University,6,-70.0,697.8099547511312,35.20986100665158,32.10268885108597,2017-12-03 09:04:14
634,00:1a:dd:f4:fc:65,Afikim_Wifi,1,-90.0,689.2763252871639,35.21194838735254,32.106211489963755,2017-12-03 08:39:19
635,e6:46:da:e4:84:c0,Aviramf phone,6,-87.0,689.6319853475801,35.20808401590763,32.10473074431384,2017-12-03 08:38:28
636,00:1a:dd:f5:e2:e5,Afikim_Wifi,8,-81.0,686.4700866948485,35.210129713471375,32.104736415129324,2017-12-03 08:45:19
637,1c:b9:c4:95:ed:37,,36,-85.0,697.8335736441353,35.210971616382466,32.104180210701166,2017-12-03 08:42:38
638,10:be:f5:36:02:e2,TOP-SECRET,8,-82.0,688.8993666020681,35.21138726608906,32.10614939016676,2017-12-03 08:39:13
639,d8:fe:e3:03:5a:31,Moria,6,-78.0,699.7521498395156,35.2073073810576,32.10253058643105,2017-12-03 08:37:10
640,1c:b9:c4:95:41:77,,44,-77.0,704.5435791796842,35.2108876496702,32.104164383673286,2017-12-03 08:42:35
641,8c:0c:90:2f:d3:d8,Ariel_University,11,-80.0,697.8322798666485,35.21090761061018,32.10414206679038,2017-12-03 08:47:09
642,1c:b9:c4:96:06:e7,,44,-89.0,689.0436342811677,35.21159973010257,32.106129976640474,2017-12-03 08:39:22
643,1c:b9:c4:16:f4:78,Ariel_University,1,-71.0,697.5361493912355,35.20878085041287,32.10271564311577,2017-12-03 08:50:40
644,00:02:6f:b8:c4:1a,,11,-86.0,702.3784600290484,35.208972184356085,32.10398682674761,2017-12-03 08:41:07
645,1c:b9:c4:15:1b:88,Ariel_University,11,-81.0,690.8380070121298,35.2093505064795,32.10206294951591,2017-12-03 08:41:47
646,1c:b9:c4:15:ed:7c,Ariel_University,60,-83.0,691.3292746776632,35.20958210879809,32.10199115789806,2017-12-03 08:41:50
647,ec:8c:a2:08:7a:1c,Ariel_University,44,-71.0,690.7896169291741,35.20777750756579,32.10329263631917,2017-12-03 08:37:55
648,a0:8c:fd:0a:d5:f5,DIRECT-F4-HP DeskJet 3630 series,6,-70.0,699.7676469079282,35.20935386634195,32.10207161865138,2017-12-03 08:54:41
649,1c:b9:c4:15:41:78,Ariel_University,1,-73.0,704.1665753293577,35.210986982449725,32.10419833702193,2017-12-03 08:42:38
650,1c:b9:c4:16:28:fc,Ariel_University,36,-78.0,707.3753074442443,35.20886248906775,32.102405180116065,2017-12-03 08:41:37
651,f8:a9:d0:66:06:4d,Orange G2_4113,6,-81.0,688.5550300637956,35.2097599664662,32.10572050842588,2017-12-03 08:38:58
652,1c:b9:c4:16:2d:ec,Ariel_University,36,-85.0,692.7030958914264,35.21025667401684,32.10493191549645,2017-12-03 08:40:49
653,00:1a:dd:f5:df:c4,,6,-89.0,717.6172124232385,35.210446896260514,32.10494482726751,2017-12-03 08:49:48
654,00:1a:dd:f5:df:c5,Afikim_Wifi,6,-89.0,704.0554242419931,35.210373607684296,32.1048821041244,2017-12-03 08:49:44
655,1c:b9:c4:95:1b:87,,58,-89.0,690.6637923310731,35.209305441513706,32.10204840896786,2017-12-03 08:41:47
656,ec:8c:a2:09:86:d8,Ariel_University,6,-92.0,690.7687922307229,35.20778662747971,32.103323385092075,2017-12-03 08:37:58
657,1c:b9:c4:16:13:0c,Ariel_University,44,-89.0,692.4506545358308,35.20866418715774,32.10332614802254,2017-12-03 08:41:25
658,1c:b9:c4:96:2d:e7,,36,-83.0,708.8736268991172,35.21027044008996,32.10492987261436,2017-12-03 08:40:49
659,1c:b9:c4:96:f4:77,,36,-84.0,694.3352890594056,35.20799364948932,32.1026505087903,2017-12-03 08:37:21
660,1c:b9:c4:16:2d:e8,Ariel_University,11,-77.0,689.7147350216162,35.210349026361364,32.10491260169073,2017-12-03 08:40:46
661,14:ae:db:43:88:35,BEZEQINT-8831,6,-85.0,697.993173771496,35.207339181669674,32.10251581558651,2017-12-03 08:37:18
662,1c:b9:c4:12:af:7c,Ariel_University,40,-76.0,698.3932522356129,35.209643376784214,32.103026081297486,2017-12-03 08:42:08
663,14:ae:db:32:52:12,surikat,6,-89.0,699.287760530489,35.20726399020641,32.10253330333696,2017-12-03 08:37:10
664,ec:8c:a2:26:d3:68,Ariel_University,11,-58.0,689.5412518750851,35.209110980673664,32.10415137924451,2017-12-03 08:45:28
665,1c:b9:c4:16:06:bc,Ariel_University,48,-67.0,709.5963842370589,35.21021015305129,32.10385119884521,2017-12-03 08:46:55
666,00:1a:2f:7f:6b:70,,13,-76.0,688.4931300569124,35.20945247360889,32.105542348097124,2017-12-03 08:38:49
667,00:0d:f0:3e:fa:ca,Gateway,9,-87.0,688.7624378298848,35.21106968179408,32.106089276564596,2017-12-03 08:39:10
668,1c:b9:c4:95:42:67,,48,-90.0,690.5277389594698,35.21035937704057,32.105393533722584,2017-12-03 08:40:40
669,24:79:2a:2c:61:68,Ariel_University,6,-83.0,696.7270599946687,35.21059905198306,32.104047109642735,2017-12-03 08:42:32
670,1c:b9:c4:15:41:7c,Ariel_University,44,-78.0,695.5375506857562,35.21111461680166,32.10417686625817,2017-12-03 08:47:12
671,1c:b9:c4:94:33:c7,,48,-83.0,714.3703447936505,35.20883419348608,32.10296085254736,2017-12-03 08:45:57
672,10:be:f5:3b:68:2c,Hagar,11,-87.0,700.1622738859833,35.20734570155965,32.102528187003614,2017-12-03 08:37:13
673,1c:b9:c4:12:af:78,Ariel_University,11,-60.0,701.5549511682532,35.20966730109902,32.10297144693287,2017-12-03 09:00:33
674,62:ab:1b:60:b4:cb,Bezeq Free,8,-79.0,702.4104236745336,35.20943155737777,32.10232675509717,2017-12-03 08:51:01
675,1c:b9:c4:96:28:f7,,36,-82.0,702.7251217640958,35.20925391514313,32.10215585651663,2017-12-03 08:46:13
676,ec:8c:a2:88:7a:17,,44,-71.0,690.4413487921157,35.207824304039484,32.10375939005185,2017-12-03 08:38:22
677,ec:8c:a2:08:7a:18,Ariel_University,1,-71.0,690.4274628299759,35.207825901797214,32.10377787980504,2017-12-03 08:38:22
678,1c:b9:c4:92:af:77,,40,-83.0,698.5876172610194,35.20963378256423,32.1031242379023,2017-12-03 08:42:11
679,1c:b9:c4:16:28:f8,Ariel_University,6,-73.0,689.847333757979,35.20882039364122,32.10250426635929,2017-12-03 08:41:34
680,1c:b9:c4:15:ed:4c,Ariel_University,44,-88.0,690.8633013150283,35.21138014652286,32.1048674859546,2017-12-03 08:47:27
681,1c:b9:c4:16:28:e8,Ariel_University,1,-67.0,695.9056222764773,35.20880150480731,32.103649805609926,2017-12-03 08:41:19
682,1c:b9:c4:15:42:68,Ariel_University,11,-79.0,691.750223927572,35.21062959880747,32.104967234509644,2017-12-03 08:49:52
683,a2:6c:ac:a0:7b:4d,Guest,11,-64.0,700.4151216577945,35.20983313767103,32.104637599344294,2017-12-03 08:50:00
684,1c:b9:c4:16:06:ec,Ariel_University,44,-83.0,688.7622466266455,35.21091908466633,32.10604981378468,2017-12-03 08:39:04
685,1c:b9:c4:96:cc:d7,,36,-89.0,716.4196812362657,35.20897410789561,32.10400629568038,2017-12-03 08:45:33
686,a0:ab:1b:59:55:54,ear,1,-85.0,698.9056862429085,35.20734901460898,32.10251814263996,2017-12-03 08:37:15
687,1c:b9:c4:96:d2:87,,44,-89.0,690.9460551220589,35.20769754582129,32.10297429619621,2017-12-03 08:37:45
688,7e:ff:30:08:7f:bd,SETUP,11,-80.0,688.0,35.208865,32.10241537,2017-12-03 08:46:06
689,a2:6c:ac:a0:7b:55,Guest,52,-73.0,721.9074685803262,35.209799109729424,32.10465583147739,2017-12-03 08:53:47
690,30:e1:71:0f:a2:49,DIRECT-47-HP DeskJet 3630 series,6,-80.0,693.5302752293578,35.20992380194495,32.102546716330274,2017-12-03 08:46:30
691,1c:b9:c4:16:06:e8,Ariel_University,11,-84.0,688.6747461183817,35.21053705619621,32.105957374088774,2017-12-03 08:39:10
692,1c:b9:c4:14:33:c8,Ariel_University,11,-72.0,692.4931037762769,35.20950014742224,32.10229239756682,2017-12-03 08:50:44
693,30:e1:71:0f:b2:6a,DIRECT-69-HP DeskJet 3630 series,6,-93.0,698.0,35.21118447,32.10497523,2017-12-03 08:49:32
694,ec:8c:a2:26:b1:78,Ariel_University,1,-68.0,710.4275039108425,35.2089321641597,32.102516839572665,2017-12-03 08:46:07
695,1c:b9:c4:16:13:08,Ariel_University,11,-80.0,702.0165985032091,35.20879636566938,32.10350455340475,2017-12-03 08:45:42
696,1c:b9:c4:96:13:07,,44,-91.0,692.4506545358308,35.20866418715774,32.10332614802254,2017-12-03 08:41:25
697,1c:b9:c4:15:ed:78,Ariel_University,6,-74.0,695.2406408073558,35.20951830756195,32.10202938147219,2017-12-03 08:46:16
698,1c:b9:c4:16:f4:7c,Ariel_University,36,-78.0,690.4579072812444,35.208184503848486,32.102687734739916,2017-12-03 08:37:33
699,1c:b9:c4:16:28:ec,Ariel_University,36,-70.0,703.5673114411431,35.20877263766031,32.10364598001876,2017-12-03 08:45:39
700,d8:5d:4c:9e:69:22,AUC_4_2_24,1,-75.0,697.0428198171766,35.209279143946596,32.103219692704805,2017-12-03 08:41:31
701,1c:b9:c4:15:3d:6c,Ariel_University,44,-87.0,696.534177627656,35.20989780624173,32.10264502460316,2017-12-03 08:42:02
702,30:e1:71:0d:e0:65,DIRECT-64-HP DeskJet 3630 series,6,-83.0,704.4001300909755,35.2090596741377,32.1041214944417,2017-12-03 08:45:30
703,c2:6c:ac:9f:fb:27,shapedo,36,-89.0,690.7435731036957,35.20928224839672,32.10489300606392,2017-12-03 08:38:52
704,30:e1:71:0d:e0:63,DIRECT-61-HP DeskJet 3630 series,6,-79.0,700.587486330261,35.209813857278554,32.10339058721684,2017-12-03 08:46:48
705,90:6c:ac:a0:60:55,Guest,36,-82.0,721.9074685803262,35.209799109729424,32.10465583147739,2017-12-03 08:53:47
706,a2:6c:ac:a0:3d:eb,giftwizard,3,-72.0,694.944830210216,35.20942005030724,32.10324723106059,2017-12-03 08:58:28
707,30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,6,-83.0,689.0,35.2096924,32.10455252,2017-12-03 08:50:04
708,00:12:2a:39:2c:3c,netbox-550b,1,-86.0,698.9056862429085,35.20734901460898,32.10251814263996,2017-12-03 08:37:15
709,1c:b9:c4:16:d2:88,Ariel_University,11,-77.0,693.714517605927,35.20899108273204,32.103211575470745,2017-12-03 08:58:43
710,1c:b9:c4:14:2f:a8,Ariel_University,1,-87.0,688.6622483231181,35.21043701631979,32.105911141007645,2017-12-03 08:38:58
711,38:a2:8c:02:e7:6e,SAMSONIX ML_003,6,-91.0,692.7188464192927,35.210472263787054,32.10500248118355,2017-12-03 08:40:46
712,00:11:6b:11:02:b7,yosh,1,-84.0,690.9999999999999,35.209761545,32.10281112,2017-12-03 08:51:24
713,ac:83:f3:b2:00:e9,SAMSONIX R500-e-09,1,-84.0,692.7188464192927,35.210472263787054,32.10500248118355,2017-12-03 08:40:46
714,1c:b9:c4:16:cc:d8,Ariel_University,1,-83.0,691.6582550631985,35.20908661069742,32.10417409535365,2017-12-03 08:45:30
715,c2:6c:ac:9f:fb:1f,shapedo,1,-67.0,687.556159778525,35.209802816739185,32.1046128573858,2017-12-03 08:45:16
716,90:6c:ac:a0:60:4d,Guest,1,-72.0,690.5129235909424,35.20972485370393,32.10460988511042,2017-12-03 08:50:01
717,1c:b9:c4:16:cc:dc,Ariel_University,36,-90.0,692.9018041152,35.208747637130664,32.1037453613347,2017-12-03 08:41:16
718,34:8f:27:a0:89:b7,,44,-89.0,692.9030486088649,35.20942986183025,32.104466966368285,2017-12-03 08:41:01
719,24:79:2a:2b:bd:88,Ariel_University,11,-74.0,702.5563391717357,35.21020605674333,32.103836460712,2017-12-03 08:42:23
720,00:25:86:cc:07:b2,KCG_54,2,-87.0,703.2732684202417,35.20842792478725,32.10410016147078,2017-12-03 08:45:33
721,1c:b9:c4:16:d2:8c,Ariel_University,44,-83.0,703.2652628977845,35.20874880696843,32.103408049371865,2017-12-03 08:45:45
722,00:11:6b:2a:90:3c,Cartiheal,11,-73.0,708.0848461004397,35.2098674527794,32.10513813392735,2017-12-03 08:38:58
723,c4:12:f5:fd:6a:74,mati-sh1,9,-85.0,692.7415284537185,35.21004948359021,32.10483384066018,2017-12-03 08:40:52
724,80:37:73:d7:ab:3a,Hoom_2.4,1,-88.0,694.129943277534,35.207563401001366,32.10246378160256,2017-12-03 08:37:30
725,3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,6,-80.0,699.8330275229358,35.210076627266055,32.10370147014679,2017-12-03 08:46:56
726,1c:b9:c4:15:20:38,Ariel_University,11,-82.0,704.8910965625705,35.210049231028115,32.10476381135935,2017-12-03 08:49:55
727,1c:b9:c4:15:1b:8c,Ariel_University,58,-87.0,690.8338172894856,35.20947062720154,32.10202729086905,2017-12-03 08:41:47
728,00:11:6b:11:7d:c7,yosh,13,-84.0,725.5217423822337,35.21046718546692,32.104972737848364,2017-12-03 08:45:00
729,ec:9b:f3:26:ab:3a,SGH-I337M,6,-79.0,692.4730275610293,35.20824785791065,32.102947913098106,2017-12-03 08:50:37
730,1c:b9:c4:15:fd:48,Ariel_University,1,-78.0,690.5063691683569,35.209001647422305,32.104019741192694,2017-12-03 08:45:30
731,ec:8c:a2:08:7b:88,Ariel_University,1,-77.0,690.3267397654319,35.20786377093516,32.10395115783471,2017-12-03 08:38:16
732,1c:b9:c4:92:90:b7,,40,-83.0,714.55149573675,35.20883803242947,32.103330772573706,2017-12-03 08:45:48
733,d0:d4:12:68:5b:ca,klyn,1,-95.0,692.0,35.20993739,32.1020859,2017-12-03 08:46:24
734,1c:b9:c4:94:30:07,,36,-84.0,692.6868607099875,35.21071549460977,32.10506214894986,2017-12-03 08:40:43
735,00:27:19:e3:2d:fe,AUC_51_3,1,-86.0,699.287760530489,35.20726399020641,32.10253330333696,2017-12-03 08:37:10
736,1c:b9:c4:96:f1:97,,60,-83.0,703.3922651046928,35.20935543032904,32.102229150844984,2017-12-03 08:51:01
737,ec:8c:a2:08:78:3c,Ariel_University,40,-89.0,690.8658803245012,35.2077533608269,32.10317578496331,2017-12-03 08:37:52
738,00:27:22:f3:bb:86,,6,-81.0,690.4441102635042,35.20784015835278,32.10375725007888,2017-12-03 08:38:10
739,8c:0c:90:2d:75:e8,Ariel_University,1,-76.0,691.870365061597,35.20878253007026,32.10286023021195,2017-12-03 08:50:49
740,14:ae:db:cb:05:f5,Mama,11,-90.0,694.8881937656644,35.20743113335047,32.102458386443125,2017-12-03 08:37:27
741,84:c9:b2:b7:c8:2d,Bezeq,6,-82.0,694.5,35.20991217500001,32.102815905,2017-12-03 08:46:48
742,1c:b9:c4:15:ec:38,Ariel_University,6,-67.0,699.148659234174,35.20968971787666,32.10297643088251,2017-12-03 08:42:08
743,1c:b9:c4:16:1d:78,Ariel_University,1,-76.0,699.1710909544811,35.20955695012066,32.103889658433886,2017-12-03 09:06:31
744,1c:b9:c4:15:1e:6c,Ariel_University,36,-89.0,693.2846435046687,35.20963302577492,32.10251278681855,2017-12-03 08:42:08
745,10:0d:7f:7c:90:0a,Malibu,11,-91.0,692.0,35.20993739,32.1020859,2017-12-03 08:46:24
746,1c:b9:c4:55:fd:e8,Ariel_University,11,-83.0,691.1970454773144,35.211609242065165,32.10504116825588,2017-12-03 08:47:27
747,1c:b9:c4:15:44:5c,Ariel_University,44,-73.0,713.6322105158978,35.21041386215638,32.10494770101996,2017-12-03 08:49:48
748,ec:8c:a2:08:7b:8c,Ariel_University,40,-68.0,690.394027033202,35.207846892211144,32.103844344528824,2017-12-03 08:38:13
749,1c:b9:c4:96:11:a7,,44,-86.0,712.8739433774451,35.20874832953735,32.10268330356668,2017-12-03 08:54:29
750,a0:4f:d4:46:a9:e1,richman,11,-92.0,690.8153989055744,35.20776621667453,32.103254567862166,2017-12-03 08:37:55
751,a2:6c:ac:9f:fb:1f,Neuropplied,1,-69.0,687.5481636139319,35.20980200704755,32.104612171474805,2017-12-03 08:45:16
752,24:79:2a:2c:5c:1c,Ariel_University,36,-76.0,707.2625708373013,35.21015332723746,32.103807998636846,2017-12-03 08:51:30
753,1c:b9:c4:95:3d:57,,36,-82.0,700.0010789254476,35.20968340420071,32.1020008074778,2017-12-03 08:54:47
754,1c:b9:c4:15:1e:68,Ariel_University,1,-81.0,692.4949605578832,35.20998004014784,32.10250357629762,2017-12-03 08:51:04
755,1c:b9:c4:92:7c:c7,,36,-82.0,692.7253272679154,35.208910113578874,32.10274526401127,2017-12-03 08:50:49
756,1c:b9:c4:96:ee:97,,36,-91.0,712.964955332782,35.20990359456348,32.102828942569055,2017-12-03 08:46:34
757,ec:8c:a2:89:03:37,,44,-77.0,691.9218910832049,35.20769665213842,32.10309570760303,2017-12-03 08:38:13
758,1c:b9:c4:16:1d:7c,Ariel_University,44,-82.0,710.3086401521953,35.20943242378063,32.10380222483329,2017-12-03 09:06:43
759,a2:6c:ac:9f:fb:27,Neuropplied,36,-88.0,690.7444350267791,35.20928224656691,32.104892803076424,2017-12-03 08:38:52
760,24:79:2a:2b:07:bc,Ariel_University,36,-87.0,702.88736051609,35.21017605765788,32.10384306889389,2017-12-03 08:42:23
761,24:79:2a:2b:07:b8,Ariel_University,11,-80.0,705.2793649244338,35.21014067473875,32.10380369289028,2017-12-03 08:42:23
762,a0:8c:fd:8c:79:6f,DIRECT-6E-HP DeskJet 3630 series,6,-86.0,690.9289640836058,35.20956264842609,32.104510237697276,2017-12-03 08:41:01
763,3c:1e:04:05:5f:f5,BezeqNGN_009030_2.4GHz_1,1,-92.0,701.7264123572375,35.21140688710281,32.10427768945722,2017-12-03 08:47:15
764,8c:0c:90:2d:34:38,Ariel_University,11,-75.0,695.5322245322244,35.21076700825364,32.10407967380457,2017-12-03 08:47:03
765,24:79:2a:ac:5c:17,,36,-91.0,705.1048860032018,35.21044402294606,32.103986543611605,2017-12-03 08:51:36
766,ec:8c:a2:88:79:a7,,36,-83.0,697.4311692397619,35.211247446727874,32.10490479074945,2017-12-03 08:42:59
767,1c:b9:c4:95:3d:67,,44,-88.0,712.9572535195944,35.21002970756891,32.10263051540787,2017-12-03 08:46:31
768,ec:8c:a2:09:8c:3c,Ariel_University,44,-88.0,690.5795129917332,35.20781291804855,32.10353355128237,2017-12-03 08:38:10
769,90:6c:ac:a0:18:29,Guest,6,-77.0,689.25,35.20929386499999,32.103525250000004,2017-12-03 08:50:07
770,1c:b9:c4:15:44:88,Ariel_University,6,-72.0,693.5270072992702,35.211310509620446,32.10465862547446,2017-12-03 08:51:54
771,a2:6c:ac:9f:f1:c5,Guest,2,-76.0,703.3204883399741,35.20935854287351,32.10435442695987,2017-12-03 08:45:28
772,90:8d:78:54:6b:4d,Salomon,1,-85.0,701.4256799553584,35.20980756528907,32.10460374739836,2017-12-03 08:49:52
773,a0:8c:fd:8c:c5:b2,DIRECT-98-HP DeskJet 3630 series,6,-92.0,696.0,35.2111867,32.10497406,2017-12-03 08:49:29
774,8c:0c:90:2e:e8:18,Ariel_University,6,-60.0,702.0689949070339,35.211014528433665,32.104181494153906,2017-12-03 08:47:07
775,ec:8c:a2:08:78:38,Ariel_University,1,-81.0,690.7687922307229,35.20778662747971,32.103323385092075,2017-12-03 08:37:58
776,00:27:22:f3:e0:83,,1,-88.0,689.6319853475801,35.20808401590763,32.10473074431384,2017-12-03 08:38:28
777,34:8f:27:20:8c:18,Ariel_University,6,-86.0,691.6869406238682,35.20869587504791,32.10327301659931,2017-12-03 08:45:48
778,1c:b9:c4:94:30:37,,44,-81.0,702.0,35.20969313,32.10292495,2017-12-03 09:03:58
779,ec:8c:a2:0a:08:b8,Ariel_University,6,-89.0,690.4758805974767,35.2078263595938,32.10371440835981,2017-12-03 08:38:13
780,1c:b9:c4:15:44:8c,Ariel_University,36,-87.0,695.551073827083,35.211193917522,32.10473150718274,2017-12-03 08:40:40
781,ec:8c:a2:89:0c:c7,,44,-86.0,690.6874448611455,35.20780552775216,32.10342051137385,2017-12-03 08:38:04
782,60:e3:27:7b:e0:98,HelpDesk,4,-79.0,704.836567704562,35.21025770423244,32.103857202814986,2017-12-03 08:46:58
783,08:ed:b9:3d:8f:4b,HP-Print-4b-LaserJet 400,6,-89.0,722.9373547253995,35.21028241262848,32.1049280958924,2017-12-03 08:45:06
784,10:be:f5:a7:b4:f4,Home,7,-87.0,698.9056862429085,35.20734901460898,32.10251814263996,2017-12-03 08:37:15
785,f0:b0:52:3e:d6:f8,Ariel_University,11,-86.0,689.6319853475801,35.20808401590763,32.10473074431384,2017-12-03 08:38:28
786,24:79:2a:ab:bd:87,,44,-84.0,703.0188089055944,35.2100937127936,32.10379296292741,2017-12-03 08:42:20
787,ec:8c:a2:26:ae:28,Ariel_University,11,-88.0,690.8153989055744,35.20776621667453,32.103254567862166,2017-12-03 08:37:55
788,1c:b9:c4:15:42:6c,Ariel_University,48,-86.0,690.5953548222516,35.210379922222494,32.105382326454894,2017-12-03 08:38:58
789,8c:0c:90:ad:75:e3,,1,-79.0,703.6473821621249,35.208792211676055,32.10316859783212,2017-12-03 08:45:51
790,14:ae:db:4f:50:75,GuyEmily,6,-85.0,700.9890867525716,35.21000358431366,32.10219394918968,2017-12-03 08:54:50
791,ec:8c:a2:09:8c:38,Ariel_University,1,-80.0,690.5795129917332,35.20781291804855,32.10353355128237,2017-12-03 08:38:10
792,1c:b9:c4:94:62:47,,36,-79.0,692.8918490649098,35.209608501213296,32.10457102888188,2017-12-03 08:40:58
793,1c:b9:c4:14:2f:6c,Ariel_University,36,-76.0,690.0993197057584,35.20869108386624,32.10277850609338,2017-12-03 08:46:00
794,18:d6:c7:ad:25:1a,,13,-89.0,717.6172124232385,35.210446896260514,32.10494482726751,2017-12-03 08:49:48
795,c4:12:f5:f6:a0:18,lab_6.1.3,3,-72.0,696.0861206458877,35.209959716104876,32.10251231850481,2017-12-03 08:42:02
796,1c:b9:c4:14:2b:cc,Ariel_University,36,-79.0,706.260486766136,35.21102244148737,32.10506102288778,2017-12-03 08:44:54
797,1c:b9:c4:15:ed:48,Ariel_University,1,-78.0,690.8633013150281,35.21142272652286,32.10484798595459,2017-12-03 08:52:06
798,00:27:22:f3:a6:9a,,6,-85.0,688.5497026939919,35.21010479765049,32.1058018469794,2017-12-03 08:39:07
799,ec:8c:a2:08:77:48,Ariel_University,6,-88.0,691.1036071541976,35.2076291986019,32.102861507686676,2017-12-03 08:37:42
800,1c:b9:c4:16:2b:ec,Ariel_University,36,-91.0,723.7793960780249,35.21105176968496,32.105083845149835,2017-12-03 08:44:54
801,1c:b9:c4:95:36:97,,36,-86.0,733.9581295039463,35.210961717985285,32.105028069933155,2017-12-03 08:53:26
802,ec:8c:a2:88:78:c7,,48,-82.0,696.0,35.209236385,32.103330289999995,2017-12-03 08:58:43
803,1c:b9:c4:15:1c:b8,Ariel_University,1,-75.0,701.0768094534712,35.209758890391434,32.10326010579764,2017-12-03 09:02:40
804,1c:b9:c4:56:cd:18,Ariel_University,1,-75.0,690.4771826394856,35.21206208631172,32.105755717208204,2017-12-03 08:39:25
805,1c:b9:c4:15:ed:3c,Ariel_University,36,-82.0,704.4425966317007,35.210800777058985,32.10414685341135,2017-12-03 08:42:32
806,1c:b9:c4:96:f4:27,,44,-88.0,691.7725879235369,35.20909891571277,32.10250943981619,2017-12-03 08:41:50
807,1c:b9:c4:14:2b:dc,Ariel_University,36,-69.0,703.0654112905662,35.209217491605756,32.10214624121909,2017-12-03 08:41:44
808,ec:8c:a2:08:99:68,Ariel_University,11,-89.0,700.1622738859833,35.20734570155965,32.102528187003614,2017-12-03 08:37:13
809,f8:d1:11:77:77:c6,HelpDesk,4,-70.0,692.2655769191307,35.208644771020595,32.10308832913206,2017-12-03 08:41:28
810,c2:6c:ac:a0:7b:55,outsense,52,-73.0,706.0752684520025,35.20982182569298,32.10465354286151,2017-12-03 08:50:01
811,1c:b9:c4:15:ec:3c,Ariel_University,36,-78.0,701.0739726027398,35.20969645263014,32.10291685057535,2017-12-03 09:03:53
812,1c:b9:c4:16:ed:38,Ariel_University,6,-62.0,700.9999999999999,35.20969262790996,32.102912890976924,2017-12-03 09:00:33
813,08:97:58:32:a6:3e,NIPPON_2516,3,-73.0,688.5550300637956,35.2097599664662,32.10572050842588,2017-12-03 08:38:58
814,1c:b9:c4:16:06:b8,Ariel_University,11,-63.0,710.2858630861036,35.21018026802592,32.103842686231495,2017-12-03 08:55:30
815,24:79:2a:ab:24:97,,36,-86.0,704.8039142370221,35.21063207786472,32.10406637837736,2017-12-03 08:51:39
816,1c:b9:c4:15:fd:4c,Ariel_University,36,-88.0,704.5209782453427,35.209112790033224,32.10421194865942,2017-12-03 08:41:07
817,58:70:c6:00:d0:f1,YICarCam_00d0f1,6,-84.0,688.5217353450139,35.20997089589932,32.10577582600903,2017-12-03 08:38:55
818,1c:b9:c4:96:04:77,,60,-86.0,691.9252951056196,35.20981699968769,32.10204989920807,2017-12-03 08:41:53
819,ec:8c:a2:26:b0:58,Ariel_University,6,-84.0,690.7687922307229,35.20778662747971,32.103323385092075,2017-12-03 08:37:58
820,1c:b9:c4:96:e8:f7,,36,-81.0,701.4534808441332,35.21114059903294,32.1041940514202,2017-12-03 08:47:07
821,8c:0c:90:2f:ca:18,Ariel_University,1,-87.0,715.6639357440854,35.20889523702908,32.10386009727099,2017-12-03 08:45:36
